8.754947275434378229e-01,1.939984886923773813e-02,4.828380969926591160e-01
-4.832276710243751383e-01,3.514795699541060914e-02,8.747889111525175565e-01
0.000000000000000000e+00,-9.991938085190978924e-01,4.014639482071208354e-02
-7.888556671142578125e+01,6.048635864257812500e+02,1.486450653076171875e+02
1.085198822021484375e+02,5.010818481445312500e+02,1.561328735351562500e+02
1.158887023925781250e+02,5.036289367675781250e+02,1.200789451599121094e+01
-7.041846466064453125e+01,6.075128173828125000e+02,-1.703797817230224609e+00
